Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
5.118195,,Cancel,278218795,,,-1000,,,
5.118276,,Cancel,278192687,,,-1000,,,
5.118287,,Insert,278218907,0,A,1000,124500,G,
5.118628,,Cancel,278186495,,,-1000,,,
5.126091,,Insert,278219335,0,A,1000,125700,G,
5.126256,,Insert,278219367,0,A,2000,124300,G,
5.126271,,Insert,278219379,0,A,8000,124200,G,
5.126306,,Insert,278219395,0,A,1000,124200,G,
5.126364,,Insert,278219439,0,A,1000,124200,G,
5.126401,,Cancel,278180719,,,-670,,,
5.126411,,Insert,5595941,0,A,1000,124100,F,
5.126411,,Cancel,278181763,,,-1000,,,
5.126444,,Insert,278219503,0,A,250,124200,G,
5.126463,,Insert,278219519,0,B,1000,124000,G,
5.126486,,Insert,278219547,0,A,1000,124100,G,
5.12651,,Cancel,278218631,,,-1000,,,
5.126517,,Cancel,278219379,,,-8000,,,
5.126528,,Insert,278219583,0,A,3000,124300,G,
5.126528,,Cancel,278217035,,,-3000,,,
5.126532,,Insert,278219587,0,A,690,124100,G,
5.126552,,Cancel,278181659,,,-2000,,,
5.126552,,Insert,278219611,0,A,2000,124500,G,
5.126552,,Insert,278219615,0,B,2000,123100,G,
5.126582,,Cancel,278085359,,,-1010,,,
5.126607,,Cancel,278219519,,,-1000,,,
5.126607,,Cancel,278217843,,,-2000,,,
5.126607,,Insert,278219643,0,A,2000,158500,G,
5.126632,,Cancel,278185619,,,-2000,,,
5.126632,,Insert,278219671,0,B,2000,122700,G,
5.126632,,Cancel,278219547,,,-1000,,,
5.126768,,Cancel,278219643,,,-2000,,,
5.126768,,Insert,278219819,0,A,2000,158600,G,
5.126817,,Insert,278219855,0,A,1000,124100,G,
5.126884,,Insert,278219923,0,A,60,124200,G,
5.126897,,Cancel,278219819,,,-2000,,,
5.126897,,Insert,278219935,0,A,2000,158500,G,
5.1269,,Insert,5595955,0,B,250,124100,F,
5.126919,,Insert,278219971,0,A,1000,124100,G,
5.126944,,Insert,278220015,0,A,1000,124100,G,
5.126944,,Insert,278220027,0,B,1000,123500,G,
5.126964,,Insert,278220047,0,A,250,124100,G,
5.127093,,Insert,278220227,0,A,1000,124100,G,
5.127122,,Cancel,278216835,,,-2000,,,
5.127122,,Insert,278220259,0,B,2000,90200,G,
5.127141,,Cancel,278072251,,,-1000,,,
5.127211,,Cancel,278220227,,,-1000,,,
5.127362,,Insert,278220495,0,A,1000,124100,G,
5.127421,,Insert,278220575,0,A,1000,124600,G,
5.127496,,Insert,278220643,0,A,1000,124400,G,
5.127554,,Insert,278220699,0,B,1000,124000,G,
5.127719,,Cancel,278220495,,,-1000,,,
5.127813,,Cancel,278220047,,,-250,,,
5.128091,,Cancel,278220643,,,-1000,,,
5.128302,,Cancel,278219587,,,-440,,,
5.12844,,Insert,278221031,0,B,690,124000,G,
5.128893,,Cancel,278219971,,,-1000,,,
5.130214,,Cancel,278219855,,,-1000,,,
5.130336,,Cancel,278204199,,,-1000,,,
5.130475,,Cancel,278219503,,,-250,,,
5.13048,,Cancel,278220015,,,-1000,,,
5.13052,,Insert,278221847,0,A,1000,124100,G,
5.130586,,Cancel,278182823,,,-8000,,,
5.130588,,Cancel,278218787,,,-8000,,,
5.130663,,Insert,278221859,0,B,8000,123600,G,
5.130804,,Insert,278221891,0,B,8000,123700,G,
5.130895,,Cancel,278219923,,,-60,,,
5.130948,,Insert,278221931,0,B,8000,123800,G,
5.131174,,Cancel,278210607,,,-1000,,,
5.132642,,Insert,278222083,0,A,1000,129000,G,
5.134021,,Cancel,278221847,,,-1000,,,
5.134136,,Insert,278222127,0,A,2000,125100,G,
5.134232,,Insert,278222135,0,B,1000,124000,G,
5.13426,,Insert,278222139,0,B,1000,124000,G,
5.13451,,Insert,278222147,0,B,1000,124000,G,
5.134588,,Cancel,278220575,,,-1000,,,
5.135075,,Cancel,278219611,,,-2000,,,
5.137446,,Insert,278222503,0,B,1000,123100,G,
5.140791,,Insert,278222631,0,A,2000,124300,G,
5.141027,,Insert,278222651,0,B,1000,124000,G,
5.14119,,Insert,278222679,0,B,1000,123800,G,
5.141294,,Cancel,278218907,,,-1000,,,
5.141365,,Cancel,278222651,,,-1000,,,
5.141483,,Cancel,278222679,,,-1000,,,
5.141508,,Cancel,278199083,,,-2000,,,
5.141796,,Insert,278222739,0,A,2000,124500,G,
5.148,,Insert,278222995,0,B,1000,122500,G,
5.161577,,Cancel,278219395,,,-1000,,,
5.17054,,Insert,278223431,0,B,8000,123900,G,
5.170548,,Insert,278223435,0,B,1000,124000,G,
5.170565,,Cancel,278214103,,,-1000,,,
5.170565,,Cancel,278214115,,,-1000,,,
5.170597,,Cancel,278219439,,,-1000,,,
5.170622,,Insert,278223447,0,B,1000,94600,G,
5.179373,,Insert,278223595,0,B,1000,124000,G,
5.179586,,Cancel,278219367,,,-2000,,,
5.179606,,Cancel,278222995,,,-1000,,,
5.179621,,Cancel,278218643,,,-8000,,,
5.179839,,Cancel,278218275,,,-1000,,,
5.182656,,Insert,278223715,0,B,1000,123700,G,
5.188058,,Cancel,278223595,,,-1000,,,
5.18806,,Insert,278223807,0,A,8000,124200,G,
5.188083,,Insert,278223815,0,A,1000,168100,G,
5.192402,,Cancel,278219671,,,-2000,,,
5.192402,,Insert,278223887,0,B,2000,123700,G,
5.192413,,Cancel,278202935,,,-2000,,,
5.192427,,Cancel,278209127,,,-1000,,,
5.192431,,Cancel,278209143,,,-1000,,,
5.207996,,Insert,278224143,0,B,1000,122500,G,
5.226685,,Cancel,278223715,,,-1000,,,
5.24029,,Cancel,278216903,,,-1000,,,
5.279,,Cancel,278224143,,,-1000,,,
5.281905,,Cancel,278223807,,,-8000,,,
5.281937,,Insert,278227047,0,B,1000,123700,G,
5.290387,,Insert,278227139,0,A,8000,124200,G,
5.296132,,Cancel,7078591,,,-10000,,,
5.296132,,Cancel,7078592,,,-10000,,,
5.296132,,Insert,7078593,1,A,10000,124700,G,
5.296132,,Insert,7078594,1,B,10000,123500,G,
5.315081,,Cancel,278214863,,,-1000,,,
5.315106,,Insert,278227943,0,A,1000,153600,G,
5.315113,,Cancel,278227139,,,-8000,,,
5.315131,,Insert,278227947,0,B,1000,80100,G,
5.332704,,Insert,278228135,0,A,2000,125300,G,
5.358983,,Insert,278228411,0,A,8000,124200,G,
5.367261,,Cancel,278222135,,,-1000,,,
5.367951,,Cancel,278227047,,,-1000,,,
5.369272,,Insert,278228891,0,B,1000,124000,G,
5.371959,,Cancel,278228411,,,-8000,,,
5.372039,,Insert,278228911,0,B,1000,124000,G,
5.372129,,Insert,278228943,0,B,1000,123700,G,
5.372465,,Cancel,278222739,,,-2000,,,
5.372523,,Cancel,278218651,,,-1000,,,
5.373479,,Insert,278229123,0,B,1000,124000,G,
5.3747,,Cancel,278217859,,,-1000,,,
5.374762,,Cancel,278222147,,,-1000,,,
5.374771,,Insert,278229175,0,B,1000,124100,G,
5.37478,,Cancel,278228911,,,-1000,,,
5.37478,,Insert,278229179,0,B,1000,124100,G,
5.374805,,Insert,278229183,0,B,3000,123900,G,
5.374807,,Insert,278229187,0,A,1000,124200,G,
5.374848,,Cancel,278220259,,,-2000,,,
5.374848,,Insert,278229191,0,B,2000,90300,G,
5.37487,,Cancel,278219615,,,-2000,,,
5.374907,,Insert,278229207,0,A,1000,124800,G,
5.374962,,Cancel,278219935,,,-2000,,,
5.374962,,Insert,278229211,0,A,2000,158600,G,
5.37546,,Cancel,278218223,,,-690,,,
5.382626,,Insert,278229387,0,B,700,124100,G,
5.382829,,Insert,278229391,0,B,8000,124000,G,
5.383046,,Insert,278229415,0,B,1000,122600,G,
5.383064,,Cancel,278229387,,,-700,,,
5.38309,,Insert,278229423,0,B,1000,124100,G,
5.383317,,Cancel,278229423,,,-1000,,,
5.385262,,Cancel,278219583,,,-3000,,,
5.385271,,Insert,278229499,0,B,700,124100,G,
5.386313,,Cancel,278229499,,,-700,,,
5.386315,,Insert,278229623,0,A,700,124200,G,
5.3869,,Cancel,278228891,,,-1000,,,
5.412806,,Cancel,278229623,,,-700,,,
5.415659,,Insert,278230079,0,A,700,124200,G,
5.420862,,Insert,278230191,0,B,700,124100,G,
5.420865,,Cancel,278230079,,,-700,,,
5.420885,,Cancel,278223447,,,-1000,,,
5.451383,,Cancel,278230191,,,-700,,,
5.451386,,Insert,278230707,0,A,700,124200,G,
5.451409,,Insert,278230715,0,B,1000,94700,G,
5.451499,,Cancel,278229179,,,-1000,,,
5.451562,,Cancel,278229175,,,-1000,,,
5.451593,,Insert,278230727,0,A,1000,124300,G,
5.451611,,Cancel,278229123,,,-1000,,,
5.451642,,Insert,278230731,0,B,2000,123100,G,
5.451748,,Insert,278230759,0,A,2000,124500,G,
5.451755,,Insert,278230763,0,A,8000,124200,G,
5.451757,,Insert,278230767,0,A,1000,124200,G,
5.451771,,Insert,278230771,0,A,1000,124200,G,
5.451854,,Insert,278230787,0,B,1000,124000,G,
5.451861,,Insert,278230795,0,A,1000,124200,G,
5.452016,,Cancel,278229207,,,-1000,,,
5.45203,,Cancel,278229191,,,-2000,,,
5.45203,,Insert,278230835,0,B,2000,90200,G,
5.452044,,Cancel,278229211,,,-2000,,,
5.452044,,Insert,278230839,0,A,2000,158500,G,
5.452708,,Cancel,278230839,,,-2000,,,
5.452708,,Insert,278230923,0,A,2000,158600,G,
5.452741,,Insert,278230927,0,A,1000,124800,G,
5.45996,,Cancel,278230795,,,-1000,,,
5.462603,,Cancel,278230771,,,-1000,,,
5.462826,,Insert,278231131,0,B,1000,124100,G,
5.462863,,Cancel,278230763,,,-8000,,,
5.462884,,Cancel,278230835,,,-2000,,,
5.462884,,Insert,278231139,0,B,2000,90300,G,
5.463005,,Cancel,278230731,,,-2000,,,
5.463005,,Cancel,278230759,,,-2000,,,
5.468711,,Cancel,278231131,,,-1000,,,
5.477339,,Insert,278231591,0,B,1000,124100,G,
5.508303,,Cancel,278230707,,,-700,,,
5.508305,,Insert,278232039,0,B,700,124100,G,
5.508514,,Insert,278232059,0,B,1000,124100,G,
5.508536,,Cancel,278232039,,,-700,,,
5.519468,,Insert,278232155,0,B,700,124100,G,
5.519494,,Cancel,278230767,,,-1000,,,
5.53355,,Cancel,278230787,,,-1000,,,
5.534542,,Insert,278232767,0,A,700,124200,G,
5.534542,,Cancel,278232155,,,-700,,,
5.53484,,Insert,278232819,0,A,1000,124200,G,
5.544504,,Cancel,278232059,,,-1000,,,
5.544519,,Insert,278233019,0,A,8000,124200,G,
5.544526,,Insert,278233023,0,A,1000,124200,G,
5.544558,,Cancel,278231591,,,-1000,,,
5.544603,,Insert,278233039,0,B,2000,123100,G,
5.544603,,Insert,278233043,0,A,2000,124500,G,
5.544779,,Insert,278233063,0,B,1000,124000,G,
5.544792,,Insert,278233067,0,A,1000,124200,G,
5.544986,,Cancel,278231139,,,-2000,,,
5.544986,,Insert,278233099,0,B,2000,90200,G,
5.545001,,Cancel,278230923,,,-2000,,,
5.545001,,Insert,278233103,0,A,2000,158500,G,
5.54547,,Cancel,278233103,,,-2000,,,
5.54547,,Insert,278233123,0,A,2000,158600,G,
5.54996,,Cancel,278233067,,,-1000,,,
5.552667,,Insert,278233279,0,A,1000,124200,G,
5.589117,,Cancel,278233279,,,-1000,,,
5.598406,,Cancel,7078593,,,-10000,,,
5.598406,,Cancel,7078594,,,-10000,,,
5.598406,,Insert,7078595,1,A,10000,124700,G,
5.598406,,Insert,7078596,1,B,10000,123500,G,
5.602239,,Cancel,278229391,,,-8000,,,
5.602311,,Cancel,278228943,,,-1000,,,
5.602311,,Cancel,278229415,,,-1000,,,
5.602503,,Insert,278234367,0,A,1000,124200,G,
5.602589,,Cancel,278222139,,,-1000,,,
5.602617,,Cancel,278233063,,,-1000,,,
5.602714,,Insert,278234383,0,A,1000,124500,G,
5.602724,,Insert,278234395,0,A,1000,124100,G,
5.602747,,Cancel,278230727,,,-1000,,,
5.602747,,Cancel,278222631,,,-2000,,,
5.602753,,Insert,278234403,0,A,3000,124300,G,
5.60277,,Cancel,278230927,,,-1000,,,
5.602798,,Cancel,278222127,,,-2000,,,
5.60282,,Cancel,278233123,,,-2000,,,
5.60282,,Insert,278234419,0,A,2000,158500,G,
5.602966,,Cancel,278234395,,,-1000,,,
5.602995,,Insert,278234435,0,A,1000,124300,G,
5.602999,,Insert,278234439,0,B,1000,124000,G,
5.603053,,Cancel,278234419,,,-2000,,,
5.603053,,Insert,278234451,0,A,2000,158600,G,
5.603067,,Insert,278234463,0,A,2000,125100,G,
5.603109,,Cancel,278234451,,,-2000,,,
5.603109,,Insert,278234471,0,A,2000,158500,G,
5.603195,,Cancel,278234439,,,-1000,,,
5.603339,,Cancel,278234471,,,-2000,,,
5.603339,,Insert,278234591,0,A,2000,158600,G,
5.60342,,Cancel,278234591,,,-2000,,,
5.60342,,Insert,278234615,0,A,2000,158500,G,
5.604453,,Insert,278234715,0,A,1000,124800,G,
5.604657,,Cancel,278234615,,,-2000,,,
5.604657,,Insert,278234727,0,A,2000,158600,G,
5.610863,,Cancel,278129459,,,-1000,,,
5.61104,,Insert,278234843,0,A,2000,124300,G,
5.611057,,Insert,278234859,0,A,8000,124200,G,
5.611057,,Cancel,278228135,,,-2000,,,
5.611073,,Cancel,278221031,,,-690,,,
5.611078,,Cancel,278234715,,,-1000,,,
5.611079,,Insert,278234875,0,A,1000,124100,G,
5.611085,,Cancel,278233023,,,-1000,,,
5.611104,,Cancel,278234435,,,-1000,,,
5.611104,,Cancel,278234859,,,-8000,,,
5.611158,,Cancel,278234727,,,-2000,,,
5.611158,,Insert,278234911,0,A,2000,158500,G,
5.611183,,Cancel,278223435,,,-1000,,,
5.61121,,Cancel,278234463,,,-2000,,,
5.611216,,Insert,278234915,0,A,700,124100,G,
5.611263,,Cancel,278234915,,,-700,,,
5.611265,,Insert,278234919,0,B,700,124000,G,
5.611265,,Cancel,278223887,,,-2000,,,
5.611265,,Insert,278234923,0,B,2000,122700,G,
5.611279,,Cancel,278234875,,,-1000,,,
5.611313,,Cancel,278234919,,,-700,,,
5.611329,,Insert,278234935,0,A,2000,125100,G,
5.611386,,Insert,278234947,0,A,1000,124100,G,
5.611433,,Cancel,278234935,,,-2000,,,
5.611487,,Insert,278234959,0,A,700,124100,G,
5.615214,,Cancel,278220699,,,-1000,,,
5.61534,,Cancel,278229183,,,-3000,,,
5.615358,,Insert,278235199,0,A,1000,124200,G,
5.615473,,Insert,278235327,0,A,1000,124100,G,
5.615603,,Insert,278235447,0,A,1000,124100,G,
5.615787,,Insert,278235631,0,A,8000,124100,G,
5.615787,,Cancel,278088471,,,-8000,,,
5.615921,,Cancel,278235447,,,-1000,,,
5.61593,,Cancel,278219335,,,-1000,,,
5.616067,,Cancel,278070371,,,-2000,,,
5.616077,,Insert,278235931,0,A,2000,124400,G,
5.61634,,Insert,278236223,0,A,1000,124600,G,
5.616384,,Cancel,278235931,,,-2000,,,
5.616461,,Insert,278236335,0,B,1000,124000,G,
5.616659,,Insert,278236499,0,A,1000,124100,G,
5.616782,,Cancel,278236335,,,-1000,,,
5.616798,,Insert,278236587,0,A,1000,124400,G,
5.617233,,Insert,278236767,0,B,1000,124000,G,
5.617336,,Cancel,278236767,,,-1000,,,
5.61745,,Insert,278236851,0,B,1000,124000,G,
5.617465,,Cancel,278234959,,,-700,,,
5.617469,,Insert,278236855,0,B,700,124000,G,
5.617498,,Insert,278236863,0,B,1000,123300,G,
5.617547,,Cancel,278234947,,,-1000,,,
5.617704,,Cancel,278236499,,,-1000,,,
5.617731,,Cancel,278235327,,,-1000,,,
5.617784,,Cancel,278235631,,,-8000,,,
5.617794,,Cancel,278236587,,,-1000,,,
5.617849,,Insert,278237019,0,A,1000,124200,G,
5.617874,,Insert,278237031,0,A,2000,125100,G,
5.61791,,Insert,278237035,0,B,1000,124000,G,
5.617936,,Insert,278237051,0,A,1000,124100,G,
5.617969,,Insert,278237059,0,A,3000,124200,G,
5.617969,,Cancel,278234403,,,-3000,,,
5.617977,,Cancel,278237031,,,-2000,,,
5.618034,,Cancel,278237051,,,-1000,,,
5.618085,,Insert,278237079,0,A,2000,125100,G,
5.61828,,Cancel,278237059,,,-3000,,,
5.618483,,Insert,278237219,0,B,1000,124000,G,
5.618732,,Cancel,278234911,,,-2000,,,
5.618732,,Insert,278237315,0,A,2000,158600,G,
5.6188,,Insert,278237335,0,B,1000,124000,G,
5.618858,,Cancel,278237335,,,-1000,,,
5.618874,,Insert,278237355,0,B,1000,123700,G,
5.619022,,Cancel,278235199,,,-1000,,,
5.619055,,Insert,278237423,0,B,1000,124000,G,
5.619147,,Insert,278237455,0,B,1000,124000,G,
5.619291,,Cancel,278237355,,,-1000,,,
5.61934,,Cancel,278234383,,,-1000,,,
5.619457,,Cancel,278237455,,,-1000,,,
5.623628,,Cancel,278234843,,,-2000,,,
5.625355,,Cancel,278237423,,,-1000,,,
5.627297,,Insert,278237839,0,B,1000,124000,G,
5.627327,,Cancel,278234367,,,-1000,,,
5.627559,,Cancel,278233019,,,-8000,,,
5.627559,,Cancel,278237019,,,-1000,,,
5.635776,,Insert,278238099,0,A,1000,124300,G,
5.636065,,Insert,278238115,0,B,1000,124000,G,
5.664247,,Insert,278238555,0,A,8000,124200,G,
5.66425,,Insert,278238563,0,A,1000,124300,G,
5.664267,,Insert,278238571,0,A,8000,124200,G,
5.66429,,Insert,278238595,0,A,1000,124700,G,
5.664314,,Insert,278238599,0,A,1000,125700,G,
5.664317,,Cancel,278237035,,,-1000,,,
5.683449,,Cancel,278238555,,,-8000,,,
5.683479,,Insert,278238799,0,A,1000,124200,G,
5.683783,,Cancel,278238571,,,-8000,,,
5.683819,,Insert,278238879,0,B,1000,124000,G,
5.68386,,Insert,278238899,0,B,1000,124100,G,
5.683883,,Insert,278238907,0,B,1000,124100,G,
5.68389,,Cancel,278233039,,,-2000,,,
5.68389,,Cancel,278233043,,,-2000,,,
5.683892,,Insert,278238911,0,B,3000,123900,G,
5.683943,,Cancel,278233099,,,-2000,,,
5.683943,,Insert,278238931,0,B,2000,90300,G,
5.685393,,Cancel,278238899,,,-1000,,,
5.68541,,Cancel,278238907,,,-1000,,,
5.685463,,Insert,278239003,0,A,8000,124200,G,
5.685487,,Cancel,278238931,,,-2000,,,
5.685487,,Insert,278239007,0,B,2000,90200,G,
5.68908,,Cancel,278238879,,,-1000,,,
5.716096,,Cancel,278234923,,,-2000,,,
5.716096,,Insert,278239379,0,B,2000,123700,G,
5.717515,,Insert,278239419,0,B,1000,124100,G,
5.717518,,Insert,278239423,0,B,2000,123100,G,
5.717564,,Insert,278239447,0,B,1000,122600,G,
5.717592,,Cancel,278239007,,,-2000,,,
5.717592,,Insert,278239459,0,B,2000,90300,G,
5.717903,,Cancel,278239003,,,-8000,,,
5.719935,,Cancel,278232819,,,-1000,,,
5.733473,,Cancel,278236223,,,-1000,,,
5.733477,,Cancel,278239423,,,-2000,,,
5.733923,,Insert,278239675,0,B,1000,123800,G,
5.734373,,Cancel,278232767,,,-700,,,
5.734682,,Cancel,278238799,,,-1000,,,
5.735063,,Cancel,278229187,,,-1000,,,
5.735335,,Insert,278239795,0,B,700,124100,G,
5.735339,,Cancel,278217851,,,-1000,,,
5.735349,,Insert,278239799,0,B,1000,124100,G,
5.735395,,Insert,278239819,0,A,1000,124300,G,
5.73548,,Insert,278239839,0,A,2000,125200,G,
5.735503,,Insert,278239847,0,B,60,124000,G,
5.735509,,Cancel,278238115,,,-1000,,,
5.735531,,Insert,278239859,0,A,1000,124800,G,
5.735596,,Insert,278239879,0,A,1000,124600,G,
5.735599,,Insert,278239883,0,A,1000,124300,G,
5.735835,,Insert,278239943,0,A,1000,124900,G,
5.735947,,Cancel,278239799,,,-1000,,,
5.736401,,Cancel,278239847,,,-60,,,
5.736412,,Insert,278240107,0,A,1000,124200,G,
5.736444,,Insert,278240119,0,A,3000,124400,G,
5.736489,,Cancel,278239943,,,-1000,,,
5.736531,,Cancel,278239839,,,-2000,,,
5.743413,,Insert,278240407,0,B,8000,124000,G,
5.743421,,Cancel,278237839,,,-1000,,,
5.743676,,Cancel,278240107,,,-1000,,,
5.743845,,Insert,278240503,0,A,2000,125200,G,
5.744,,Insert,278240511,0,A,8000,124300,G,
5.744003,,Insert,278240515,0,A,8000,124300,G,
5.744137,,Insert,278240543,0,A,1000,124900,G,
5.744245,,Cancel,278240543,,,-1000,,,
5.744249,,Insert,278240571,0,A,1000,124200,G,
5.744272,,Cancel,278240515,,,-8000,,,
5.744274,,Cancel,278240511,,,-8000,,,
5.744373,,Cancel,278240503,,,-2000,,,
5.747399,,Cancel,278240571,,,-1000,,,
5.747622,,Insert,278240643,0,A,2000,125200,G,
5.765794,,Cancel,278239883,,,-1000,,,
5.794673,,Insert,278241355,0,A,1000,124200,G,
5.794701,,Cancel,278240643,,,-2000,,,
5.798735,,Insert,5033622,1,B,13,124900,G,
5.814047,,Insert,278241583,0,A,2000,125300,G,
5.815819,,Cancel,278241355,,,-1000,,,
5.815901,,Cancel,278238599,,,-1000,,,
5.815917,,Insert,278241627,0,A,2000,125200,G,
5.816061,,Insert,278241631,0,B,1000,124100,G,
5.816083,,Insert,278241639,0,B,1000,124100,G,
5.816112,,Insert,278241643,0,A,1000,124900,G,
5.816133,,Insert,278241647,0,A,1000,124300,G,
5.816288,,Cancel,278237315,,,-2000,,,
5.816288,,Insert,278241675,0,A,2000,158700,G,
5.817497,,Cancel,278222083,,,-1000,,,
5.81855,,Cancel,278241643,,,-1000,,,
5.818552,,Cancel,278241631,,,-1000,,,
5.818651,,Insert,278241739,0,A,1000,124900,G,
5.818746,,Cancel,278241675,,,-2000,,,
5.818746,,Insert,278241751,0,A,2000,158600,G,
5.818935,,Insert,278241767,0,A,1000,129200,G,
5.826674,,Cancel,278239795,,,-700,,,
5.826678,,Cancel,278239419,,,-1000,,,
5.826683,,Cancel,278241739,,,-1000,,,
5.826685,,Insert,278241847,0,A,1000,124200,G,
5.826699,,Insert,278241851,0,A,8000,124300,G,
5.8267,,Cancel,278241639,,,-1000,,,
5.826711,,Cancel,278241851,,,-8000,,,
5.826718,,Insert,278241859,0,A,700,124200,G,
5.826773,,Insert,278241867,0,B,1000,124100,G,
5.826784,,Insert,278241871,0,B,1000,124100,G,
5.826792,,Cancel,278241627,,,-2000,,,
5.826793,,Insert,278241879,0,B,2000,123100,G,
5.82691,,Cancel,278241879,,,-2000,,,
5.827032,,Insert,278241915,0,A,1000,124200,G,
5.827065,,Cancel,278241867,,,-1000,,,
5.843543,,Cancel,278241647,,,-1000,,,
5.898323,,Cancel,278241871,,,-1000,,,
5.898352,,Insert,278242803,0,A,1000,124300,G,
5.898385,,Insert,278242811,0,A,8000,124200,G,
5.898414,,Insert,278242815,0,B,2000,123100,G,
5.898643,,Insert,278242819,0,B,1000,124000,G,
5.898683,,Cancel,278239459,,,-2000,,,
5.898683,,Insert,278242823,0,B,2000,90200,G,
5.899114,,Insert,278242831,0,B,1000,124100,G,
5.899188,,Cancel,278242823,,,-2000,,,
5.899188,,Insert,278242835,0,B,2000,90300,G,
5.899395,,Cancel,278242815,,,-2000,,,
5.904511,,Cancel,7078595,,,-9987,,,
5.904511,,Cancel,7078596,,,-10000,,,
5.904511,,Insert,7078597,1,A,10000,124800,G,
5.904511,,Insert,7078598,1,B,10000,123600,G,
5.915997,,Cancel,278242811,,,-8000,,,
5.916083,,Cancel,278241859,,,-700,,,
5.916182,,Insert,278242991,0,B,700,124100,G,
5.917437,,Cancel,278241847,,,-1000,,,
5.917855,,Cancel,278241915,,,-1000,,,
5.918216,,Insert,278243055,0,A,2000,125200,G,
5.924115,,Insert,278243223,0,A,1000,124200,G,
5.92417,,Cancel,278243055,,,-2000,,,
5.924456,,Cancel,278243223,,,-1000,,,
5.92488,,Insert,278243247,0,A,8000,124300,G,
5.92488,,Insert,278243251,0,A,8000,124300,G,
5.924896,,Insert,278243255,0,A,1000,124200,G,
5.924896,,Insert,278243259,0,A,2000,125200,G,
5.924897,,Insert,278243263,0,A,1000,124200,G,
5.924919,,Cancel,278243251,,,-8000,,,
5.924919,,Cancel,278243247,,,-8000,,,
5.925306,,Cancel,278243255,,,-1000,,,
5.925313,,Cancel,278243259,,,-2000,,,
5.933617,,Cancel,278218623,,,-8000,,,
5.933617,,Cancel,278239819,,,-1000,,,
5.93362,,Cancel,278214971,,,-8000,,,
5.933625,,Insert,278243355,0,B,1000,124100,G,
5.933625,,Cancel,278243263,,,-1000,,,
5.933682,,Insert,278243375,0,A,2000,125200,G,
5.933867,,Cancel,278239879,,,-1000,,,
5.933933,,Insert,278243407,0,B,1000,124100,G,
5.934097,,Insert,278243423,0,A,1000,124600,G,
5.93414,,Insert,278243427,0,A,1000,124300,G,
5.934163,,Insert,278243431,0,A,1000,124900,G,
5.934295,,Cancel,278241751,,,-2000,,,
5.934295,,Insert,278243439,0,A,2000,158700,G,
5.934386,,Cancel,278243423,,,-1000,,,
5.935983,,Cancel,278243439,,,-2000,,,
5.935983,,Insert,278243615,0,A,2000,158600,G,
5.936386,,Cancel,278243431,,,-1000,,,
5.942064,,Cancel,278243427,,,-1000,,,
5.942105,,Cancel,278217839,,,-2000,,,
5.942105,,Insert,278243739,0,B,2000,123800,G,
5.942119,,Insert,278243747,0,A,1000,124900,G,
5.942143,,Cancel,278242819,,,-1000,,,
5.942152,,Insert,278243751,0,B,1000,124100,G,
5.942256,,Cancel,278243615,,,-2000,,,
5.942256,,Insert,278243763,0,A,2000,158700,G,
5.95052,,Cancel,278243751,,,-1000,,,
5.950542,,Cancel,278227943,,,-1000,,,
5.950917,,Cancel,278243747,,,-1000,,,
5.950922,,Cancel,278243355,,,-1000,,,
5.950933,,Cancel,278243763,,,-2000,,,
5.950933,,Insert,278243959,0,A,2000,158600,G,
5.950941,,Insert,278243963,0,A,1000,153700,G,
5.951168,,Insert,278243971,0,A,1000,124300,G,
5.951453,,Insert,278243983,0,A,1000,124900,G,
5.967425,,Insert,278244239,0,A,8000,124300,G,
5.967444,,Insert,278244255,0,A,1000,125700,G,
5.967445,,Insert,278244259,0,A,1000,124200,G,
5.967447,,Insert,278244267,0,A,8000,124400,G,
5.967458,,Insert,278244275,0,A,1000,124300,G,
5.967467,,Cancel,278244239,,,-8000,,,
5.967568,,Cancel,278243983,,,-1000,,,
5.967571,,Insert,278244295,0,A,8000,124300,G,
5.967595,,Cancel,278243375,,,-2000,,,
5.967709,,Cancel,278244259,,,-1000,,,
5.986469,,Insert,278244755,0,A,2000,125200,G,
5.993928,,Cancel,278243971,,,-1000,,,
5.996401,,Cancel,278244295,,,-8000,,,
5.996401,,Cancel,278244275,,,-1000,,,
5.996509,,Cancel,278244255,,,-1000,,,
5.99686,,Insert,278245031,0,A,1000,124300,G,
5.996876,,Cancel,278243959,,,-2000,,,
5.996876,,Insert,278245035,0,A,2000,158700,G,
5.996921,,Cancel,278245035,,,-2000,,,
5.996921,,Insert,278245043,0,A,2000,158600,G,
5.996948,,Insert,278245047,0,B,1000,124100,G,
5.996978,,Insert,278245051,0,A,1000,124900,G,
5.997299,,Cancel,278245043,,,-2000,,,
5.997299,,Insert,278245055,0,A,2000,158700,G,
5.997321,,Cancel,278227947,,,-1000,,,
6.008629,,Insert,278245195,0,B,1000,124100,G,
6.008637,,Cancel,278245031,,,-1000,,,
6.008654,,Insert,278245199,0,B,1000,80200,G,
6.008995,,Insert,278245207,0,A,1000,124300,G,
6.009297,,Cancel,278245047,,,-1000,,,
6.013539,,Insert,278245279,0,A,8000,124300,G,
6.013553,,Cancel,278245051,,,-1000,,,
6.013589,,Cancel,278245195,,,-1000,,,
6.013787,,Insert,278245299,0,A,1000,124200,G,
6.01381,,Cancel,278245279,,,-8000,,,
6.013862,,Cancel,278245055,,,-2000,,,
